0,3.54096e-17
1,0
2,1.20537e-17
3,1.21441e-17
4,2.72802e-17
5,-1.64557e-17
6,6.95613e-17
7,3.07571e-17
8,7.65404e-18
9,9.09208e-17
10,-5.42532e-17
11,3.70979e-17
12,-1.19721e-17
13,-1.14766e-18
14,3.25443e-18
15,4.91011e-17
16,0
17,-0.5
18,3.25443e-18
19,-4.91011e-17
20,-1.19721e-17
21,1.14766e-18
22,-5.42532e-17
23,-3.70979e-17
24,7.65404e-18
25,-9.09208e-17
26,6.95613e-17
27,-3.07571e-17
28,2.72802e-17
29,1.64557e-17
30,1.20537e-17
31,-1.21441e-17
32,3.54096e-17
33,0
34,1.20537e-17
35,1.21441e-17
36,2.72802e-17
37,-1.64557e-17
38,6.95613e-17
39,3.07571e-17
40,7.65404e-18
41,9.09208e-17
42,-5.42532e-17
43,3.70979e-17
44,-1.19721e-17
45,-1.14766e-18
46,3.25443e-18
47,4.91011e-17
48,-1.604e-10
49,4.00886e-09
50,3.25443e-18
51,-4.91011e-17
52,-1.19721e-17
53,1.14766e-18
54,-5.42532e-17
55,-3.70979e-17
56,7.65404e-18
57,-9.09208e-17
58,6.95613e-17
59,-3.07571e-17
60,2.72802e-17
61,1.64557e-17
62,1.20537e-17
63,-1.21441e-17
64,3.54096e-17
65,0
66,1.20537e-17
67,1.21441e-17
68,2.72802e-17
69,-1.64557e-17
70,6.95613e-17
71,3.07571e-17
72,7.65404e-18
73,9.09208e-17
74,-5.42532e-17
75,3.70979e-17
76,-1.19721e-17
77,-1.14766e-18
78,3.25443e-18
79,4.91011e-17
80,-3.01161e-09
81,-1.08923e-08
82,3.25443e-18
83,-4.91011e-17
84,-1.19721e-17
85,1.14766e-18
86,-5.42532e-17
87,-3.70979e-17
88,7.65404e-18
89,-9.09208e-17
90,6.95613e-17
91,-3.07571e-17
92,2.72802e-17
93,1.64557e-17
94,1.20537e-17
95,-1.21441e-17
96,3.54096e-17
97,0
98,1.20537e-17
99,1.21441e-17
100,2.72802e-17
101,-1.64557e-17
102,6.95613e-17
103,3.07571e-17
104,7.65404e-18
105,9.09208e-17
106,-5.42532e-17
107,3.70979e-17
108,-1.19721e-17
109,-1.14766e-18
110,3.25443e-18
111,4.91011e-17
112,0
113,1.49012e-08
114,3.25443e-18
115,-4.91011e-17
116,-1.19721e-17
117,1.14766e-18
118,-5.42532e-17
119,-3.70979e-17
120,7.65404e-18
121,-9.09208e-17
122,6.95613e-17
123,-3.07571e-17
124,2.72802e-17
125,1.64557e-17
126,1.20537e-17
127,-1.21441e-17
128,3.54096e-17
129,0
130,1.20537e-17
131,1.21441e-17
132,2.72802e-17
133,-1.64557e-17
134,6.95613e-17
135,3.07571e-17
136,7.65404e-18
137,9.09208e-17
138,-5.42532e-17
139,3.70979e-17
140,-1.19721e-17
141,-1.14766e-18
142,3.25443e-18
143,4.91011e-17
144,0
145,-1.49012e-08
146,3.25443e-18
147,-4.91011e-17
148,-1.19721e-17
149,1.14766e-18
150,-5.42532e-17
151,-3.70979e-17
152,7.65404e-18
153,-9.09208e-17
154,6.95613e-17
155,-3.07571e-17
156,2.72802e-17
157,1.64557e-17
158,1.20537e-17
159,-1.21441e-17
160,3.54096e-17
161,0
162,1.20537e-17
163,1.21441e-17
164,2.72802e-17
165,-1.64557e-17
166,6.95613e-17
167,3.07571e-17
168,7.65404e-18
169,9.09208e-17
170,-5.42532e-17
171,3.70979e-17
172,-1.19721e-17
173,-1.14766e-18
174,3.25443e-18
175,4.91011e-17
176,-3.01161e-09
177,1.08923e-08
178,3.25443e-18
179,-4.91011e-17
180,-1.19721e-17
181,1.14766e-18
182,-5.42532e-17
183,-3.70979e-17
184,7.65404e-18
185,-9.09208e-17
186,6.95613e-17
187,-3.07571e-17
188,2.72802e-17
189,1.64557e-17
190,1.20537e-17
191,-1.21441e-17
192,3.54096e-17
193,0
194,1.20537e-17
195,1.21441e-17
196,2.72802e-17
197,-1.64557e-17
198,6.95613e-17
199,3.07571e-17
200,7.65404e-18
201,9.09208e-17
202,-5.42532e-17
203,3.70979e-17
204,-1.19721e-17
205,-1.14766e-18
206,3.25443e-18
207,4.91011e-17
208,-1.604e-10
209,-4.00886e-09
210,3.25443e-18
211,-4.91011e-17
212,-1.19721e-17
213,1.14766e-18
214,-5.42532e-17
215,-3.70979e-17
216,7.65404e-18
217,-9.09208e-17
218,6.95613e-17
219,-3.07571e-17
220,2.72802e-17
221,1.64557e-17
222,1.20537e-17
223,-1.21441e-17
224,3.54096e-17
225,0
226,1.20537e-17
227,1.21441e-17
228,2.72802e-17
229,-1.64557e-17
230,6.95613e-17
231,3.07571e-17
232,7.65404e-18
233,9.09208e-17
234,-5.42532e-17
235,3.70979e-17
236,-1.19721e-17
237,-1.14766e-18
238,3.25443e-18
239,4.91011e-17
240,0
241,0.5
242,3.25443e-18
243,-4.91011e-17
244,-1.19721e-17
245,1.14766e-18
246,-5.42532e-17
247,-3.70979e-17
248,7.65404e-18
249,-9.09208e-17
250,6.95613e-17
251,-3.07571e-17
252,2.72802e-17
253,1.64557e-17
254,1.20537e-17
255,-1.21441e-17
